Division,Customer  Code,Customer  Name,S/O Number,Sub,Supply  Part No,UIT, Desc,Ordered  Date,Due Date,SDR Month ,Request  Qty,Status,Status  Detail,OS Vendor,W/H Ship Date,Supply Time Gap ,SDR Pass / Fail
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,22-Jan-24,16,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,24-Jan-24,14,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,12,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,22-Jan-24,16,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,22-Jan-24,16,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,180,Closed,,,25-Jan-24,13,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,22-Jan-24,16,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,19-Jan-24,19,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,19-Jan-24,19,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,22-Jan-24,16,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,19-Jan-24,19,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,8,Closed,,,18-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,19-Jan-24,19,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,23-Jan-24,15,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,24-Jan-24,14,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006532231,1,EBR82029202,S,"PCB Assembly,Main",15-Jan-24,31-Jan-24,Jan'24,10,Closed,,,20-Jan-24,18,Pass
CNZ,IN031723,IN031723,9006530876,17,EBR84294582,T,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,6,Closed,,,24-May-24,-39,Fail
CNZ,IN031723,IN031723,9006530876,4,TCA37351204,G,"Compressor,Set Assembly",14-Jan-24,22-Apr-24,Apr ,170,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,16-May-24,-17,Fail
CNZ,IN031723,IN031723,9006530876,20,EBR84294572,T,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,180,Closed,,,12-Apr-24,17,Pass
CNZ,IN031723,IN031723,9006530876,19,EBR84294572,T,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,110,Closed,,,12-Apr-24,3,Pass
CNZ,IN031723,IN031723,9006530876,18,EBR84294582,T,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,35,Closed,,,12-Apr-24,17,Pass
CNZ,IN031723,IN031723,9006530876,17,EBR84294582,T,"PCB Assembly,Main",14-Jan-24,08-Apr-24,Apr ,22,Closed,,,12-Apr-24,3,Pass
CNZ,IN031723,IN031723,9006530876,14,EBR33105406,T,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,3,Closed,,,12-Apr-24,17,Pass
CNZ,IN031723,IN031723,9006530876,13,EBR33105518,T,"PCB Assembly,Main",14-Jan-24,22-Apr-24,Apr ,2,Closed,,,12-Apr-24,17,Pass
CNZ,IN031723,IN031723,9006530876,11,EBR84294565,T,"PCB Assembly,Main",14-Jan-24,29-Apr-24,Apr ,1,Closed,,,02-Feb-24,94,Pass
CNZ,IN031723,IN031723,9006530876,10,TCA35673628,G,"Compressor,Set Assembly",14-Jan-24,22-Apr-24,Apr ,139,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,18-May-24,-19,Fail
CNZ,IN031723,IN031723,9006530876,9,TCA35673628,G,"Compressor,Set Assembly",14-Jan-24,15-Apr-24,Apr ,48,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,18-May-24,-26,Fail
CNZ,IN031723,IN031723,9006530876,8,TCA37111587,G,"Compressor,Set Assembly",14-Jan-24,29-Apr-24,Apr ,19,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,06-Apr-24,30,Pass
CNZ,IN031723,IN031723,9006530876,7,TCA37111508,G,"Compressor,Set Assembly",14-Jan-24,29-Apr-24,Apr ,86,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,10-Apr-24,26,Pass
CNZ,IN031723,IN031723,9006530876,6,TCA37111588,G,"Compressor,Set Assembly",14-Jan-24,22-Apr-24,Apr ,45,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,06-Apr-24,23,Pass
CNZ,IN031723,IN031723,9006530876,5,TCA37111588,G,"Compressor,Set Assembly",14-Jan-24,15-Apr-24,Apr ,3,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,06-Apr-24,16,Pass
CNZ,IN031723,IN031723,9006530876,4,TCA37351204,G,"Compressor,Set Assembly",14-Jan-24,22-Apr-24,Apr ,30,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,22-Mar-24,38,Pass
CNZ,IN031723,IN031723,9006530876,3,TCA37351204,G,"Compressor,Set Assembly",14-Jan-24,15-Apr-24,Apr ,76,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,26-Feb-24,56,Pass
CNZ,IN031723,IN031723,9006530876,2,TCA37111580,G,"Compressor,Set Assembly",14-Jan-24,22-Apr-24,Apr ,20,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,06-Apr-24,23,Pass
CNZ,IN031723,IN031723,9006530876,1,TCA37111580,G,"Compressor,Set Assembly",14-Jan-24,15-Apr-24,Apr ,8,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,18-Mar-24,35,Pass
CNZ,IN031723,IN031723,9006530876,8,TCA37111587,G,"Compressor,Set Assembly",14-Jan-24,29-Apr-24,Apr ,67,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,10-Apr-24,26,Pass
CNZ,IN031723,IN031723,9006528278,1,AAN75109573,S,"Base Assembly,Plate",12-Jan-24,19-Jan-24,Jan'24,5,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,29-Jan-24,-3,Fail
CNZ,IN031723,IN031723,9006527114,2,ADC39243226,S,"Door Assembly,Freezer",12-Jan-24,12-Feb-24,Feb'24,15,Closed,,EAIL_PRAVARTAKA TOOLING SERVICES PVT. LTD._IN001956,18-Jan-24,32,Pass
CNZ,IN031723,IN031723,9006527114,1,TCA35673631,G,"Compressor,Set Assembly",12-Jan-24,12-Feb-24,Feb'24,50,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,25-Jan-24,25,Pass
CNZ,IN031723,IN031723,9006525800,8,ADD76439216,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,30-Jan-24,20,Pass
CNZ,IN031723,IN031723,9006525800,7,ADD76435911,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,1,Closed,,,07-Feb-24,12,Pass
CNZ,IN031723,IN031723,9006525800,6,ADD76427934,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,08-Feb-24,11,Pass
CNZ,IN031723,IN031723,9006525800,5,ADD76427938,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,4,Closed,,,25-Jan-24,25,Pass
CNZ,IN031723,IN031723,9006525800,4,ADD76427935,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,08-Feb-24,11,Pass
CNZ,IN031723,IN031723,9006525800,3,ADD76427936,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,25-Jan-24,25,Pass
CNZ,IN031723,IN031723,9006525800,2,ADD76427937,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,25-Jan-24,25,Pass
CNZ,IN031723,IN031723,9006525800,1,ADD76425103,P,"Door Foam Assembly,Freezer",11-Jan-24,12-Feb-24,Feb'24,5,Closed,,,06-Feb-24,13,Pass
CNZ,IN031723,IN031723,9006525289,2,AEH33405608,G,"Hinge Assembly,Upper",11-Jan-24,17-Jan-24,Jan'24,5,Closed,,EAIL_NIDHI AUTO PRIVATE LTD._IN002119,18-Jan-24,6,Pass
CNZ,IN031723,IN031723,9006526087,1,MAN62250909,S,"Basket,Door",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,24-Jan-24,1,Pass
CNZ,IN031723,IN031723,9006525800,7,ADD76435911,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,4,Closed,,,10-Feb-24,9,Pass
CNZ,IN031723,IN031723,9006525800,5,ADD76427938,P,"Door Foam Assembly,Refrigerator",11-Jan-24,12-Feb-24,Feb'24,1,Closed,,,08-Feb-24,11,Pass
CNZ,IN031723,IN031723,9006526087,8,EBG62705806,D,"Thermistor Assembly,PTC",11-Jan-24,18-Jan-24,Jan'24,30,Closed,,,22-Jan-24,3,Pass
CNZ,IN031723,IN031723,9006526087,7,AHT75337704,T,"Shelf Assembly,Refrigerator",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,,20-Jan-24,5,Pass
CNZ,IN031723,IN031723,9006526087,6,AHT73194721,S,"Shelf Assembly,Refrigerator",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,17-Jan-24,8,Pass
CNZ,IN031723,IN031723,9006526087,5,MEB63695716,G,"Handle,Refrigerator",11-Jan-24,18-Jan-24,Jan'24,10,Closed,,EAIL_DIPTYLAL JUDGE MAL (P) LTD.-Noida_IN001089,25-Jan-24,0,Pass
CNZ,IN031723,IN031723,9006526087,4,ADX73270906,G,"Gasket Assembly,Door",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,05-Feb-24,-11,Fail
CNZ,IN031723,IN031723,9006526087,3,ACQ30509204,T,"Cover Assembly,Tray Vegetable",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,,08-Feb-24,-14,Fail
CNZ,IN031723,IN031723,9006526087,10,3390JF1015T,S,"Tray,Vegetable",11-Jan-24,18-Jan-24,Jan'24,20,Closed,,EAIL_SUNPLAST ELECTRONICS PRIVATE LIMITED-Noida_IN019803,16-Jan-24,9,Pass
CNZ,IN031723,IN031723,9006524950,2,ADD75056195,P,"Door Foam Assembly,Refrigerator",10-Jan-24,15-Feb-24,Feb'24,3,Closed,,,06-Feb-24,16,Pass
CNZ,IN031723,IN031723,9006524950,3,ADD76429109,P,"Door Foam Assembly,Refrigerator",10-Jan-24,15-Feb-24,Feb'24,1,Closed,,,29-Feb-24,-7,Fail
CNZ,IN031723,IN031723,9006524950,3,ADD76429109,P,"Door Foam Assembly,Refrigerator",10-Jan-24,15-Feb-24,Feb'24,4,Closed,,,16-Feb-24,6,Pass
CNZ,IN031723,IN031723,9006524950,2,ADD75056195,P,"Door Foam Assembly,Refrigerator",10-Jan-24,15-Feb-24,Feb'24,2,Closed,,,05-Feb-24,17,Pass
CNZ,IN031723,IN031723,9006524950,1,ADD76425103,P,"Door Foam Assembly,Freezer",10-Jan-24,15-Feb-24,Feb'24,5,Closed,,,06-Feb-24,16,Pass
CNZ,IN031723,IN031723,9006521333,5,ADD76427934,P,"Door Foam Assembly,Refrigerator",09-Jan-24,23-Feb-24,Feb'24,2,Closed,,,08-Feb-24,22,Pass
CNZ,IN031723,IN031723,9006521333,4,ADD76439216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,23-Feb-24,Feb'24,1,Closed,,,25-Jan-24,36,Pass
CNZ,IN031723,IN031723,9006521333,3,ADD76427935,P,"Door Foam Assembly,Refrigerator",09-Jan-24,23-Feb-24,Feb'24,2,Closed,,,08-Feb-24,22,Pass
CNZ,IN031723,IN031723,9006522243,1,ACQ30433711,D,"Cover Assembly,Display",09-Jan-24,16-Jan-24,Jan'24,65,Closed,,EAIL_PT.HAENG SUNG RAYA INDONESIA_ID001559,13-Jan-24,10,Pass
CNZ,IN031723,IN031723,9006521303,1,3391JF2001M,S,"Tray Assembly,Ice",09-Jan-24,17-Jan-24,Jan'24,2,Closed,,EAIL_KUNSTOCOM (INDIA) LIMITED_IN001988,30-Jan-24,-6,Fail
CNZ,IN031723,IN031723,9006521898,1,ADD76425216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,12-Feb-24,Feb'24,5,Closed,,,23-Jan-24,27,Pass
CNZ,IN031723,IN031723,9006521333,2,TCA35673631,G,"Compressor,Set Assembly",09-Jan-24,23-Jan-24,Jan'24,9,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,25-Jan-24,5,Pass
CNZ,IN031723,IN031723,9006521333,1,TCA35673631,G,"Compressor,Set Assembly",09-Jan-24,23-Feb-24,Feb'24,6,Closed,,EAIL_Ref Compressor Division(Noida)_IN002505,25-Jan-24,36,Pass
CNZ,IN031723,IN031723,9006521332,9,EBR33105414,T,"PCB Assembly,Main",09-Jan-24,20-Feb-24,Feb'24,15,Closed,,,03-Feb-24,24,Pass
CNZ,IN031723,IN031723,9006521332,8,ADD76425216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,3,Closed,,,06-Feb-24,21,Pass
CNZ,IN031723,IN031723,9006521332,7,ADD76416658,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,6,Closed,,,16-Feb-24,11,Pass
CNZ,IN031723,IN031723,9006521332,6,ADD75056108,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,1,Closed,,,06-Feb-24,21,Pass
CNZ,IN031723,IN031723,9006521332,5,ADD76435908,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,5,Closed,,,10-Feb-24,17,Pass
CNZ,IN031723,IN031723,9006521332,4,ADD76426701,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,2,Closed,,,06-Feb-24,21,Pass
CNZ,IN031723,IN031723,9006521332,3,ADD76428516,P,"Door Foam Assembly,Freezer",09-Jan-24,20-Feb-24,Feb'24,5,Closed,,,16-Feb-24,11,Pass
CNZ,IN031723,IN031723,9006521332,2,ADD76428510,P,"Door Foam Assembly,Freezer",09-Jan-24,20-Feb-24,Feb'24,2,Closed,,,07-Feb-24,20,Pass
CNZ,IN031723,IN031723,9006521332,1,ADD76435802,P,"Door Foam Assembly,Freezer",09-Jan-24,20-Feb-24,Feb'24,2,Closed,,,06-Feb-24,21,Pass
CNZ,IN031723,IN031723,9006521332,8,ADD76425216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,2,Closed,,,20-Feb-24,7,Pass
CNZ,IN031723,IN031723,9006521333,6,ADD76439216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,23-Jan-24,Jan'24,1,Closed,,,30-Jan-24,0,Pass
CNZ,IN031723,IN031723,9006521333,4,ADD76439216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,23-Feb-24,Feb'24,1,Closed,,,09-Feb-24,21,Pass
CNZ,IN031723,IN031723,9006521332,8,ADD76425216,P,"Door Foam Assembly,Refrigerator",09-Jan-24,20-Feb-24,Feb'24,3,Closed,,,12-Feb-24,15,Pass
CNZ,IN031723,IN031723,9006522377,8,MEA66369301,S,"Guide,Ice",09-Jan-24,16-Jan-24,Jan'24,2,Closed,,EAIL_AJAY POLI PVT.LTD(NOIDA)_IN002172,13-Jan-24,10,Pass
